Planets,Years,Date,Angular Separation (deg),Elongation
Saturn Mercury,2226, 2226-Feb-12 18:26:00 UTC,1.173,25.877
Saturn Mercury,2226, 2226-Dec-29 05:18:00 UTC,8.02,25.504
Saturn Mercury,2227, 2227-Feb-17 11:06:00 UTC,0.939,19.713
Saturn Mercury,2228, 2228-Feb-16 22:02:00 UTC,1.213,8.8
Saturn Mercury,2229, 2229-Feb-14 01:36:00 UTC,0.672,3.686
Saturn Mercury,2230, 2230-Feb-12 12:49:00 UTC,0.969,15.679
Saturn Mercury,2230, 2230-Mar-13 04:48:00 UTC,4.665,9.91
Saturn Mercury,2230, 2230-Apr-02 18:03:00 UTC,0.226,27.842
Saturn Mercury,2231, 2231-Apr-06 23:07:00 UTC,0.5,20.454
Saturn Mercury,2232, 2232-Apr-04 14:32:00 UTC,0.319,8.189
Saturn Mercury,2233, 2233-Apr-01 18:04:00 UTC,1.783,6.435
Saturn Mercury,2234, 2234-Mar-31 16:55:00 UTC,4.197,18.825
Saturn Mercury,2234, 2234-Apr-25 13:32:00 UTC,3.463,3.419
Saturn Mercury,2234, 2234-May-22 18:47:00 UTC,1.112,25.685
Saturn Mercury,2235, 2235-May-25 19:57:00 UTC,0.384,16.204
Saturn Mercury,2236, 2236-May-22 06:42:00 UTC,1.929,2.528
Saturn Mercury,2237, 2237-May-19 08:14:00 UTC,3.206,13.18
Saturn Mercury,2238, 2238-Jun-07 06:51:00 UTC,0.232,9.846
Saturn Mercury,2238, 2238-Jul-13 21:47:00 UTC,0.868,20.488
Saturn Mercury,2239, 2239-Jul-13 13:49:00 UTC,1.244,7.684
Saturn Mercury,2240, 2240-Jul-09 13:50:00 UTC,1.768,7.263
Saturn Mercury,2241, 2241-Jul-08 08:17:00 UTC,1.066,20.69
Saturn Mercury,2242, 2242-Jul-16 11:26:00 UTC,4.194,26.27
Saturn Mercury,2242, 2242-Sep-02 06:03:00 UTC,0.213,13.569
Saturn Mercury,2243, 2243-Aug-31 04:12:00 UTC,0.246,1.51
Saturn Mercury,2244, 2244-Aug-28 05:47:00 UTC,0.808,13.754
Saturn Mercury,2245, 2245-Aug-28 17:28:00 UTC,2.806,24.907
Saturn Mercury,2245, 2245-Oct-17 11:44:00 UTC,0.986,17.802
Saturn Mercury,2246, 2246-Oct-20 18:20:00 UTC,0.526,9.522
Saturn Mercury,2247, 2247-Oct-19 06:30:00 UTC,1.656,3.785
Saturn Mercury,2248, 2248-Oct-17 09:15:00 UTC,3.005,14.786
Saturn Mercury,2249, 2249-Oct-18 22:52:00 UTC,4.519,23.999
Saturn Mercury,2249, 2249-Nov-17 20:00:00 UTC,1.484,3.145
Saturn Mercury,2249, 2249-Dec-07 03:15:00 UTC,0.054,19.744
Saturn Mercury,2250, 2250-Dec-08 02:54:00 UTC,1.409,10.229
Saturn Mercury,2251, 2251-Dec-07 06:11:00 UTC,2.449,1.775
Saturn Mercury,2252, 2252-Dec-05 12:35:00 UTC,3.122,11.957
Saturn Mercury,2253, 2253-Dec-07 04:16:00 UTC,3.041,20.668
Saturn Mercury,2253, 2253-Dec-26 04:42:00 UTC,1.139,3.595
Saturn Mercury,2254, 2254-Jan-24 08:03:00 UTC,0.166,22.779
Saturn Mercury,2255, 2255-Jan-25 10:00:00 UTC,1.443,13.495
Saturn Mercury,2256, 2256-Jan-24 09:54:00 UTC,1.777,2.332
Saturn Mercury,2257, 2257-Jan-21 21:42:00 UTC,1.378,9.399
Saturn Mercury,2258, 2258-Jan-22 22:37:00 UTC,0.791,18.968
Saturn Mercury,2258, 2258-Feb-01 14:25:00 UTC,3.711,10.304
Saturn Mercury,2258, 2258-Mar-13 17:12:00 UTC,0.384,25.505
Saturn Mercury,2259, 2259-Mar-14 13:06:00 UTC,0.741,15.554
Saturn Mercury,2260, 2260-Mar-11 17:55:00 UTC,0.083,3.508
Saturn Mercury,2261, 2261-Mar-09 05:00:00 UTC,1.39,10.483
Saturn Mercury,2261, 2261-Apr-25 06:28:00 UTC,8.916,30.632
Saturn Mercury,2262, 2262-Mar-10 22:51:00 UTC,5.724,20.219
Saturn Mercury,2262, 2262-May-01 17:11:00 UTC,0.591,24.708
Saturn Mercury,2263, 2263-May-01 16:59:00 UTC,0.457,13.11
Saturn Mercury,2264, 2264-Apr-27 20:58:00 UTC,1.928,2.555
Saturn Mercury,2265, 2265-Apr-25 08:01:00 UTC,3.643,15.696
Saturn Mercury,2265, 2265-Jun-13 12:25:00 UTC,8.257,25.727
Saturn Mercury,2266, 2266-Jun-20 15:05:00 UTC,0.12,19.272
Saturn Mercury,2267, 2267-Jun-18 22:02:00 UTC,1.623,5.497
Saturn Mercury,2268, 2268-Jun-14 19:22:00 UTC,2.508,9.723
Saturn Mercury,2269, 2269-Jun-14 16:22:00 UTC,2.2,22.325
Saturn Mercury,2269, 2269-Aug-05 04:50:00 UTC,3.791,20.254
Saturn Mercury,2270, 2270-Aug-09 01:43:00 UTC,0.674,11.022
Saturn Mercury,2271, 2271-Aug-06 09:55:00 UTC,0.942,3.565
Saturn Mercury,2272, 2272-Aug-03 13:39:00 UTC,0.034,17.183
Saturn Mercury,2273, 2273-Aug-05 18:57:00 UTC,2.473,27.333
Saturn Mercury,2273, 2273-Sep-07 19:10:00 UTC,5.513,1.735
Saturn Mercury,2273, 2273-Sep-27 06:36:00 UTC,0.275,17.011
Saturn Mercury,2274, 2274-Sep-26 15:45:00 UTC,0.267,5.14
Saturn Mercury,2275, 2275-Sep-24 19:28:00 UTC,1.355,8.51
Saturn Mercury,2276, 2276-Sep-23 07:18:00 UTC,2.956,19.985
Saturn Mercury,2276, 2276-Nov-14 23:36:00 UTC,9.288,26.116
Saturn Mercury,2277, 2277-Sep-28 00:27:00 UTC,5.348,26.908
Saturn Mercury,2277, 2277-Oct-15 02:42:00 UTC,5.207,12.196
Saturn Mercury,2277, 2277-Nov-15 00:46:00 UTC,0.408,15.27
Saturn Mercury,2278, 2278-Nov-14 09:18:00 UTC,1.623,4.368
Saturn Mercury,2279, 2279-Nov-13 08:45:00 UTC,2.771,7.824
Saturn Mercury,2280, 2280-Nov-12 08:13:00 UTC,3.762,18.105
Saturn Mercury,2280, 2280-Dec-27 10:02:00 UTC,3.363,22.394
Saturn Mercury,2281, 2281-Nov-21 11:22:00 UTC,3.947,20.272
Saturn Mercury,2282, 2282-Jan-02 04:45:00 UTC,0.87,17.274
Saturn Mercury,2283, 2283-Jan-01 23:36:00 UTC,1.939,6.846
Saturn Mercury,2283, 2283-Dec-31 22:33:00 UTC,2.402,4.387
Saturn Mercury,2284, 2284-Dec-30 06:46:00 UTC,2.17,15.207
Saturn Mercury,2285, 2285-Feb-13 14:07:00 UTC,1.623,25.599
Saturn Mercury,2286, 2286-Jan-01 03:55:00 UTC,6.456,23.854
Saturn Mercury,2286, 2286-Feb-19 11:32:00 UTC,0.865,20.508
Saturn Mercury,2287, 2287-Feb-19 01:28:00 UTC,1.168,9.707
Saturn Mercury,2288, 2288-Feb-17 05:11:00 UTC,0.642,2.861
Saturn Mercury,2289, 2289-Feb-14 12:02:00 UTC,0.923,14.94
Saturn Mercury,2289, 2289-Mar-19 08:57:00 UTC,4.073,14.288
Saturn Mercury,2289, 2289-Apr-03 15:19:00 UTC,0.474,27.613
Saturn Mercury,2290, 2290-Apr-08 23:45:00 UTC,0.504,21.205
Saturn Mercury,2291, 2291-Apr-07 18:40:00 UTC,0.303,9.041
Saturn Mercury,2292, 2292-Apr-03 22:18:00 UTC,1.742,5.626
Saturn Mercury,2293, 2293-Apr-02 11:31:00 UTC,4.029,18.309
Saturn Mercury,2293, 2293-May-01 08:42:00 UTC,2.491,6.867
Saturn Mercury,2293, 2293-May-23 17:16:00 UTC,1.205,25.462
Saturn Mercury,2294, 2294-May-27 22:25:00 UTC,0.296,16.943
Saturn Mercury,2295, 2295-May-25 12:10:00 UTC,1.857,3.142
Saturn Mercury,2296, 2296-May-21 11:56:00 UTC,3.114,12.41
Saturn Mercury,2297, 2297-May-25 09:45:00 UTC,3.119,21.583
Saturn Mercury,2297, 2297-Jun-13 17:59:00 UTC,1.527,5.568
Saturn Mercury,2297, 2297-Jul-15 14:07:00 UTC,1.125,20.836
Saturn Mercury,2298, 2298-Jul-15 18:56:00 UTC,1.155,8.464
Saturn Mercury,2299, 2299-Jul-12 19:22:00 UTC,1.696,6.465
Saturn Mercury,2300, 2300-Jul-11 09:22:00 UTC,1.023,20.045
Saturn Mercury,2301, 2301-Jul-18 17:31:00 UTC,3.225,26.274
Saturn Mercury,2301, 2301-Sep-05 07:55:00 UTC,0.129,14.275
Saturn Mercury,2302, 2302-Sep-03 09:35:00 UTC,0.212,1.647
Saturn Mercury,2303, 2303-Sep-01 10:14:00 UTC,0.821,12.968
Saturn Mercury,2304, 2304-Aug-31 16:40:00 UTC,2.748,24.291
Saturn Mercury,2304, 2304-Oct-20 03:43:00 UTC,1.934,18.203
Saturn Mercury,2305, 2305-Sep-07 13:04:00 UTC,8.709,29.855
Saturn Mercury,2305, 2305-Oct-23 21:46:00 UTC,0.503,10.326
Saturn Mercury,2306, 2306-Oct-22 11:22:00 UTC,1.628,3.12
Saturn Mercury,2307, 2307-Oct-21 12:55:00 UTC,2.953,13.956
Saturn Mercury,2308, 2308-Oct-21 19:17:00 UTC,4.409,23.41
Saturn Mercury,2308, 2308-Nov-22 19:31:00 UTC,0.95,5.302
Saturn Mercury,2308, 2308-Dec-09 19:37:00 UTC,0.182,20.208
Saturn Mercury,2309, 2309-Dec-11 05:57:00 UTC,1.337,11.087
Saturn Mercury,2310, 2310-Dec-10 10:16:00 UTC,2.384,1.419
Saturn Mercury,2311, 2311-Dec-09 15:17:00 UTC,3.046,11.081
Saturn Mercury,2312, 2312-Dec-09 19:34:00 UTC,2.999,20.205
Saturn Mercury,2312, 2312-Dec-31 04:48:00 UTC,1.635,1.13
Saturn Mercury,2313, 2313-Jan-27 02:52:00 UTC,0.011,23.372
Saturn Mercury,2314, 2314-Jan-28 12:20:00 UTC,1.37,14.377
Saturn Mercury,2315, 2315-Jan-27 13:27:00 UTC,1.718,3.265
Saturn Mercury,2316, 2316-Jan-26 00:01:00 UTC,1.334,8.516
Saturn Mercury,2317, 2317-Jan-25 08:58:00 UTC,0.601,18.672
Saturn Mercury,2317, 2317-Feb-08 01:06:00 UTC,4.279,6.457
Saturn Mercury,2317, 2317-Mar-16 11:33:00 UTC,0.291,26.075
Saturn Mercury,2318, 2318-Mar-17 15:16:00 UTC,0.717,16.411
Saturn Mercury,2319, 2319-Mar-15 21:45:00 UTC,0.076,4.336
Saturn Mercury,2320, 2320-Mar-12 07:31:00 UTC,1.356,9.634
Saturn Mercury,2321, 2321-Mar-13 17:33:00 UTC,4.995,19.639
Saturn Mercury,2321, 2321-May-04 11:35:00 UTC,0.638,25.243
Saturn Mercury,2322, 2322-May-04 20:03:00 UTC,0.404,13.935
Saturn Mercury,2323, 2323-May-02 01:36:00 UTC,1.868,2.207
Saturn Mercury,2324, 2324-Apr-28 09:02:00 UTC,3.535,14.944
Saturn Mercury,2325, 2325-May-03 20:44:00 UTC,8.315,22.535
Saturn Mercury,2325, 2325-Jun-23 13:33:00 UTC,0.274,19.898
Saturn Mercury,2326, 2326-Jun-22 02:50:00 UTC,1.535,6.309
Saturn Mercury,2327, 2327-Jun-18 23:46:00 UTC,2.425,8.902
Saturn Mercury,2328, 2328-Jun-17 11:26:00 UTC,2.159,21.826
Saturn Mercury,2328, 2328-Aug-08 14:58:00 UTC,5.153,21.275
Saturn Mercury,2329, 2329-Aug-12 04:52:00 UTC,0.58,11.806
Saturn Mercury,2330, 2330-Aug-09 14:57:00 UTC,0.888,2.766
Saturn Mercury,2331, 2331-Aug-07 16:27:00 UTC,0.008,16.417
Saturn Mercury,2332, 2332-Aug-08 10:08:00 UTC,2.351,26.957
Saturn Mercury,2332, 2332-Sep-13 19:17:00 UTC,4.972,4.026
Saturn Mercury,2332, 2332-Sep-29 23:57:00 UTC,0.391,17.497
Saturn Mercury,2333, 2333-Sep-29 19:37:00 UTC,0.273,5.953
Saturn Mercury,2334, 2334-Sep-27 23:32:00 UTC,1.343,7.671
Saturn Mercury,2335, 2335-Sep-27 08:40:00 UTC,2.903,19.201
Saturn Mercury,2336, 2336-Sep-30 05:34:00 UTC,5.149,26.838
Saturn Mercury,2336, 2336-Oct-20 14:49:00 UTC,4.706,9.313
Saturn Mercury,2336, 2336-Nov-17 23:53:00 UTC,0.341,16.024
Saturn Mercury,2337, 2337-Nov-17 12:31:00 UTC,1.569,5.181
Saturn Mercury,2338, 2338-Nov-16 11:53:00 UTC,2.709,6.929
Saturn Mercury,2339, 2339-Nov-16 08:06:00 UTC,3.675,17.292
Saturn Mercury,2340, 2340-Jan-01 09:50:00 UTC,4.885,24.13
Saturn Mercury,2340, 2340-Nov-26 20:28:00 UTC,2.938,17.31
Saturn Mercury,2341, 2341-Jan-05 03:47:00 UTC,0.763,18.088
Saturn Mercury,2342, 2342-Jan-05 01:57:00 UTC,1.867,7.778
Saturn Mercury,2343, 2343-Jan-04 00:53:00 UTC,2.335,3.437
Saturn Mercury,2344, 2344-Jan-03 05:36:00 UTC,2.12,14.379
Saturn Mercury,2344, 2344-Feb-16 07:09:00 UTC,2.362,25.3
Saturn Mercury,2345, 2345-Jan-05 01:40:00 UTC,4.824,22.158
Saturn Mercury,2345, 2345-Feb-22 10:02:00 UTC,0.786,21.311
Saturn Mercury,2346, 2346-Feb-22 03:36:00 UTC,1.126,10.643
Saturn Mercury,2347, 2347-Feb-20 07:41:00 UTC,0.619,2.075
Saturn Mercury,2348, 2348-Feb-18 10:40:00 UTC,0.873,14.132
Saturn Mercury,2348, 2348-Apr-04 22:26:00 UTC,0.89,26.957
Saturn Mercury,2349, 2349-Apr-11 22:18:00 UTC,0.512,21.974
Saturn Mercury,2350, 2350-Apr-10 21:24:00 UTC,0.278,9.94
Saturn Mercury,2351, 2351-Apr-08 01:24:00 UTC,1.691,4.782
Saturn Mercury,2352, 2352-Apr-05 06:17:00 UTC,3.865,17.677
Saturn Mercury,2352, 2352-May-08 16:53:00 UTC,1.339,11.18
Saturn Mercury,2352, 2352-May-24 20:34:00 UTC,1.258,24.68
Saturn Mercury,2353, 2353-May-30 22:53:00 UTC,0.195,17.724
Saturn Mercury,2354, 2354-May-28 16:10:00 UTC,1.777,3.904
Saturn Mercury,2355, 2355-May-25 14:20:00 UTC,3.021,11.56
Saturn Mercury,2356, 2356-May-26 21:55:00 UTC,3.19,22.078
Saturn Mercury,2356, 2356-Jun-21 09:00:00 UTC,2.636,1.324
Saturn Mercury,2356, 2356-Jul-18 00:22:00 UTC,1.446,21.102
Saturn Mercury,2357, 2357-Jul-18 22:22:00 UTC,1.058,9.311
Saturn Mercury,2358, 2358-Jul-15 23:28:00 UTC,1.627,5.59
Saturn Mercury,2359, 2359-Jul-14 09:03:00 UTC,0.99,19.32
Saturn Mercury,2360, 2360-Jul-19 08:09:00 UTC,2.567,26.691
Saturn Mercury,2360, 2360-Sep-07 07:11:00 UTC,0.033,15.015
Saturn Mercury,2361, 2361-Sep-05 13:17:00 UTC,0.184,2.171
Saturn Mercury,2362, 2362-Sep-03 13:01:00 UTC,0.822,12.114
Saturn Mercury,2363, 2363-Sep-03 14:23:00 UTC,2.679,23.605
Saturn Mercury,2363, 2363-Oct-23 18:10:00 UTC,3.371,19.536
Saturn Mercury,2364, 2364-Sep-10 08:45:00 UTC,7.533,28.374
Saturn Mercury,2364, 2364-Oct-25 23:09:00 UTC,0.472,11.174
Saturn Mercury,2365, 2365-Oct-24 14:28:00 UTC,1.59,2.558
Saturn Mercury,2366, 2366-Oct-23 14:55:00 UTC,2.894,13.077
Saturn Mercury,2367, 2367-Oct-24 14:47:00 UTC,4.298,22.758
Saturn Mercury,2367, 2367-Nov-27 22:52:00 UTC,0.418,7.908
Saturn Mercury,2367, 2367-Dec-12 06:16:00 UTC,0.332,20.559
Saturn Mercury,2368, 2368-Dec-13 07:16:00 UTC,1.257,11.973
Saturn Mercury,2369, 2369-Dec-12 12:58:00 UTC,2.315,1.623
Saturn Mercury,2370, 2370-Dec-11 16:51:00 UTC,2.97,10.171
Saturn Mercury,2371, 2371-Dec-12 11:47:00 UTC,2.953,19.638
Saturn Mercury,2372, 2372-Jan-05 06:19:00 UTC,2.078,1.874
Saturn Mercury,2372, 2372-Jan-29 18:33:00 UTC,0.168,23.918
Saturn Mercury,2373, 2373-Jan-30 13:20:00 UTC,1.295,15.273
Saturn Mercury,2374, 2374-Jan-29 16:04:00 UTC,1.662,4.222
Saturn Mercury,2375, 2375-Jan-28 01:46:00 UTC,1.294,7.601
Saturn Mercury,2376, 2376-Jan-27 22:23:00 UTC,0.462,18.211
Saturn Mercury,2376, 2376-Feb-13 19:49:00 UTC,4.643,3.236
Saturn Mercury,2376, 2376-Mar-18 03:20:00 UTC,0.185,26.601
Saturn Mercury,2377, 2377-Mar-19 16:26:00 UTC,0.696,17.276
Saturn Mercury,2378, 2378-Mar-18 00:56:00 UTC,0.074,5.211
Saturn Mercury,2379, 2379-Mar-15 09:42:00 UTC,1.319,8.756
Saturn Mercury,2380, 2380-Mar-14 23:52:00 UTC,4.503,19.461
Saturn Mercury,2380, 2380-May-06 03:25:00 UTC,0.687,25.734
Saturn Mercury,2381, 2381-May-06 22:08:00 UTC,0.344,14.781
Saturn Mercury,2382, 2382-May-04 05:30:00 UTC,1.803,2.195
Saturn Mercury,2383, 2383-May-01 09:39:00 UTC,3.427,14.135
Saturn Mercury,2384, 2384-May-07 20:18:00 UTC,6.388,20.068
Saturn Mercury,2384, 2384-Jun-25 09:32:00 UTC,0.448,20.52
Saturn Mercury,2385, 2385-Jun-24 06:25:00 UTC,1.441,7.181
Saturn Mercury,2386, 2386-Jun-21 03:04:00 UTC,2.343,8.014
Saturn Mercury,2387, 2387-Jun-20 06:08:00 UTC,2.12,21.226
Saturn Mercury,2387, 2387-Aug-12 11:08:00 UTC,6.809,22.763
Saturn Mercury,2388, 2388-Jun-25 05:08:00 UTC,9.438,28.802
Saturn Mercury,2388, 2388-Aug-14 05:58:00 UTC,0.478,12.641
Saturn Mercury,2389, 2389-Aug-11 18:22:00 UTC,0.84,1.937
Saturn Mercury,2390, 2390-Aug-09 17:37:00 UTC,0.008,15.576
Saturn Mercury,2391, 2391-Aug-11 00:37:00 UTC,2.228,26.475
Saturn Mercury,2391, 2391-Sep-20 06:00:00 UTC,4.241,7.596
Saturn Mercury,2391, 2391-Oct-02 11:28:00 UTC,0.559,17.903
Saturn Mercury,2392, 2392-Oct-01 21:35:00 UTC,0.27,6.836
Saturn Mercury,2393, 2393-Sep-30 01:48:00 UTC,1.32,6.782
Saturn Mercury,2394, 2394-Sep-29 08:22:00 UTC,2.841,18.361
Saturn Mercury,2395, 2395-Oct-02 12:27:00 UTC,4.962,26.592
Saturn Mercury,2395, 2395-Oct-25 23:21:00 UTC,4.15,6.501
Saturn Mercury,2395, 2395-Nov-20 20:17:00 UTC,0.263,16.784
Saturn Mercury,2396, 2396-Nov-19 14:02:00 UTC,1.506,6.063
Saturn Mercury,2397, 2397-Nov-18 13:36:00 UTC,2.642,6.003
Saturn Mercury,2398, 2398-Nov-18 06:56:00 UTC,3.588,16.435
Saturn Mercury,2399, 2399-Jan-04 10:09:00 UTC,6.521,25.967
Saturn Mercury,2399, 2399-Dec-02 12:55:00 UTC,2.097,14.002
Saturn Mercury,2400, 2400-Jan-08 00:52:00 UTC,0.645,18.903
Saturn Mercury,2401, 2401-Jan-07 03:04:00 UTC,1.792,8.733
Saturn Mercury,2402, 2402-Jan-06 02:21:00 UTC,2.269,2.464
Saturn Mercury,2403, 2403-Jan-05 04:06:00 UTC,2.073,13.51
Saturn Mercury,2403, 2403-Feb-18 03:06:00 UTC,3.576,26.065
Saturn Mercury,2404, 2404-Jan-08 21:28:00 UTC,3.165,20.486
Saturn Mercury,2404, 2404-Feb-25 06:58:00 UTC,0.702,22.11
Saturn Mercury,2405, 2405-Feb-24 04:48:00 UTC,1.086,11.594
Saturn Mercury,2406, 2406-Feb-22 09:32:00 UTC,0.6,1.492
Saturn Mercury,2407, 2407-Feb-20 09:15:00 UTC,0.824,13.275
Saturn Mercury,2407, 2407-Apr-05 21:45:00 UTC,1.726,26.072
Saturn Mercury,2408, 2408-Feb-19 21:12:00 UTC,9.193,24.701
Saturn Mercury,2408, 2408-Apr-13 19:14:00 UTC,0.522,22.743
Saturn Mercury,2409, 2409-Apr-12 23:14:00 UTC,0.247,10.867
Saturn Mercury,2410, 2410-Apr-10 03:49:00 UTC,1.636,3.947
Saturn Mercury,2411, 2411-Apr-08 01:29:00 UTC,3.709,16.951
Saturn Mercury,2411, 2411-May-17 06:55:00 UTC,0.083,16.684
Saturn Mercury,2412, 2412-Jun-01 21:30:00 UTC,0.081,18.529
Saturn Mercury,2413, 2413-May-30 19:01:00 UTC,1.689,4.768
Saturn Mercury,2414, 2414-May-27 15:45:00 UTC,2.925,10.641
Saturn Mercury,2415, 2415-May-28 21:05:00 UTC,3.199,22.071
Saturn Mercury,2415, 2415-Jun-29 10:59:00 UTC,3.493,4.229
Saturn Mercury,2415, 2415-Jul-20 02:13:00 UTC,1.863,21.194
Saturn Mercury,2416, 2416-Jul-21 00:07:00 UTC,0.953,10.217
Saturn Mercury,2417, 2417-Jul-18 02:12:00 UTC,1.561,4.648
Saturn Mercury,2418, 2418-Jul-16 07:34:00 UTC,0.964,18.518
Saturn Mercury,2419, 2419-Jul-20 23:13:00 UTC,2.108,26.98
Saturn Mercury,2419, 2419-Aug-09 03:36:00 UTC,5.965,11.058
Saturn Mercury,2419, 2419-Sep-10 03:43:00 UTC,0.079,15.772
Saturn Mercury,2420, 2420-Sep-07 15:31:00 UTC,0.162,2.931
Saturn Mercury,2421, 2421-Sep-05 14:23:00 UTC,0.814,11.204
Saturn Mercury,2422, 2422-Sep-05 10:53:00 UTC,2.604,22.856
Saturn Mercury,2422, 2422-Oct-26 14:15:00 UTC,5.017,21.178
Saturn Mercury,2423, 2423-Sep-13 14:20:00 UTC,6.58,27.299
Saturn Mercury,2423, 2423-Oct-28 22:44:00 UTC,0.434,12.053
Saturn Mercury,2424, 2424-Oct-26 16:14:00 UTC,1.545,2.247
Saturn Mercury,2425, 2425-Oct-25 15:44:00 UTC,2.829,12.159
Saturn Mercury,2426, 2426-Oct-26 09:46:00 UTC,4.189,22.05
Saturn Mercury,2426, 2426-Dec-02 08:54:00 UTC,0.098,10.907
Saturn Mercury,2426, 2426-Dec-13 08:27:00 UTC,0.506,20.667
Saturn Mercury,2427, 2427-Oct-30 23:12:00 UTC,9.28,28.524
Saturn Mercury,2427, 2427-Dec-16 07:10:00 UTC,1.171,12.877
Saturn Mercury,2428, 2428-Dec-14 14:32:00 UTC,2.243,2.273
Saturn Mercury,2429, 2429-Dec-13 17:33:00 UTC,2.896,9.229
Saturn Mercury,2430, 2430-Dec-14 04:42:00 UTC,2.903,18.987
Saturn Mercury,2431, 2431-Jan-09 10:26:00 UTC,2.455,4.686
Saturn Mercury,2431, 2431-Jan-31 06:40:00 UTC,0.376,24.39
Saturn Mercury,2432, 2432-Feb-02 13:07:00 UTC,1.217,16.18
Saturn Mercury,2433, 2433-Jan-31 17:47:00 UTC,1.608,5.2
Saturn Mercury,2434, 2434-Jan-30 02:51:00 UTC,1.258,6.659
Saturn Mercury,2435, 2435-Jan-29 13:44:00 UTC,0.354,17.626
Saturn Mercury,2435, 2435-Feb-18 12:25:00 UTC,4.851,1.219
Saturn Mercury,2435, 2435-Mar-20 15:53:00 UTC,0.059,27.064
Saturn Mercury,2436, 2436-Mar-21 16:27:00 UTC,0.677,18.149
Saturn Mercury,2437, 2437-Mar-20 03:21:00 UTC,0.076,6.129
Saturn Mercury,2438, 2438-Mar-17 11:25:00 UTC,1.278,7.848
Saturn Mercury,2439, 2439-Mar-17 06:36:00 UTC,4.148,19.209
Saturn Mercury,2439, 2439-Mar-31 13:25:00 UTC,5.599,6.98
Saturn Mercury,2439, 2439-May-08 15:51:00 UTC,0.735,26.164
Saturn Mercury,2440, 2440-May-08 23:04:00 UTC,0.277,15.645
Saturn Mercury,2441, 2441-May-06 08:40:00 UTC,1.732,2.563
Saturn Mercury,2442, 2442-May-03 10:01:00 UTC,3.318,13.273
Saturn Mercury,2443, 2443-May-13 12:12:00 UTC,4.545,16.973
Saturn Mercury,2443, 2443-Jun-28 02:53:00 UTC,0.646,21.118
Saturn Mercury,2444, 2444-Jun-26 09:04:00 UTC,1.341,8.09
Saturn Mercury,2445, 2445-Jun-23 05:39:00 UTC,2.261,7.082
Saturn Mercury,2446, 2446-Jun-22 01:01:00 UTC,2.081,20.55
Saturn Mercury,2446, 2446-Aug-15 11:43:00 UTC,8.632,24.482
Saturn Mercury,2447, 2447-Jun-29 09:02:00 UTC,7.187,26.97
Saturn Mercury,2447, 2447-Aug-17 05:38:00 UTC,0.367,13.494
Saturn Mercury,2448, 2448-Aug-13 20:58:00 UTC,0.793,1.213
Saturn Mercury,2449, 2449-Aug-11 18:03:00 UTC,0.018,14.691
Saturn Mercury,2450, 2450-Aug-12 15:30:00 UTC,2.113,25.91
Saturn Mercury,2450, 2450-Oct-03 15:02:00 UTC,0.822,18.092
Saturn Mercury,2451, 2451-Oct-04 22:23:00 UTC,0.263,7.754
Saturn Mercury,2452, 2452-Oct-02 03:05:00 UTC,1.292,5.873
Saturn Mercury,2453, 2453-Oct-01 07:15:00 UTC,2.776,17.48
Saturn Mercury,2454, 2454-Oct-03 21:16:00 UTC,4.787,26.205
Saturn Mercury,2454, 2454-Oct-30 05:46:00 UTC,3.553,3.868
Saturn Mercury,2454, 2454-Nov-22 14:18:00 UTC,0.177,17.524
Saturn Mercury,2455, 2455-Nov-22 14:20:00 UTC,1.438,6.986
Saturn Mercury,2456, 2456-Nov-20 14:19:00 UTC,2.572,5.065
Saturn Mercury,2457, 2457-Nov-20 05:11:00 UTC,3.501,15.546
Saturn Mercury,2458, 2458-Jan-07 10:44:00 UTC,8.232,27.873
Saturn Mercury,2458, 2458-Nov-24 13:19:00 UTC,3.715,21.964
Saturn Mercury,2458, 2458-Dec-07 00:25:00 UTC,1.351,10.832
Saturn Mercury,2459, 2459-Jan-09 20:20:00 UTC,0.516,19.702
Saturn Mercury,2460, 2460-Jan-10 03:18:00 UTC,1.715,9.703
Saturn Mercury,2461, 2461-Jan-08 03:15:00 UTC,2.204,1.477
Saturn Mercury,2462, 2462-Jan-07 02:32:00 UTC,2.027,12.61
Saturn Mercury,2462, 2462-Feb-20 18:15:00 UTC,5.131,27.586
Saturn Mercury,2463, 2463-Jan-11 10:08:00 UTC,1.573,19.053
Saturn Mercury,2463, 2463-Feb-27 02:38:00 UTC,0.612,22.891
Saturn Mercury,2464, 2464-Feb-27 05:27:00 UTC,1.048,12.549
Saturn Mercury,2465, 2465-Feb-24 11:15:00 UTC,0.584,1.439
Saturn Mercury,2466, 2466-Feb-22 08:18:00 UTC,0.781,12.393
Saturn Mercury,2466, 2466-Apr-07 12:32:00 UTC,3.255,26.635
Saturn Mercury,2467, 2467-Feb-22 17:11:00 UTC,7.667,23.029
Saturn Mercury,2467, 2467-Apr-16 15:13:00 UTC,0.533,23.488
Saturn Mercury,2468, 2468-Apr-15 00:48:00 UTC,0.213,11.789
Saturn Mercury,2469, 2469-Apr-12 06:18:00 UTC,1.58,3.191
Saturn Mercury,2470, 2470-Apr-09 22:05:00 UTC,3.565,16.175
Saturn Mercury,2470, 2470-May-23 09:59:00 UTC,2.16,21.003
Saturn Mercury,2471, 2471-Jun-04 19:19:00 UTC,0.04,19.316
Saturn Mercury,2472, 2472-Jun-01 21:41:00 UTC,1.6,5.666
Saturn Mercury,2473, 2473-May-29 17:15:00 UTC,2.831,9.705
